Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense
50876047,2,,50867815,2018-06-15T12:53:06.287,,0,,"<p>This is how to set it up:
<a href=""https://stackoverflow.com/questions/49763535/connection-from-app-maker-to-cloud-sql-is-locked"">Connection from App Maker to Cloud SQL is locked</a></p>

<p>Basically, you need to assign the default instance within the Admin Console.</p>

<ul>
<li>Mike</li>
</ul>
",976321,,,,,2018-06-15T12:53:06.287,,,,3,,,,CC BY-SA 4.0
50878096,2,,50868194,2018-06-15T14:57:03.867,,-2,,"<p>From the Salesforce <a href=""https://developer.salesforce.com/docs/atlas.en-us.identityImplGuide.meta/identityImplGuide/identity_report_monitor.htm"" rel=""nofollow noreferrer"">documentation</a>:</p>

<blockquote>
  <p>Unblock—Give users access to the connected app. By unblocking the app, users can log in and run the app. <strong>If Unblock is disabled, the app is blocked org-wide because it’s not whitelisted</strong>. To whitelist the app, click Install. Then click Edit Policies, and under the app’s OAuth settings, set Permitted Users to Admin approved users are pre-authorized. You can whitelist apps only if you’ve asked Salesforce to enable the API client whitelisting feature</p>
</blockquote>
",7034312,,,,,2018-06-15T14:57:03.867,,,,2,,,,CC BY-SA 4.0
50879369,2,,50877919,2018-06-15T16:14:25.880,,0,,"<p>The most reliable way to handle it will be using <a href=""https://developers.google.com/appmaker/models/datasources#manual_save_mode"" rel=""nofollow noreferrer"">Manual Save mode</a> for the <code>productionPlan</code> datasource:</p>

<pre class=""lang-javascript prettyprint-override""><code>var ds = widget.datasource;

ds.item.planned = false;
ds.item.inProduction = true;

ds.saveChanges({
  success: function() {
    app.datasources.productionPlan.load();
  },
  failure: function(error) {
   // todo
  }
});
</code></pre>

<p>You can also consider hiding the row immediately to make the app feel faster:</p>

<pre class=""lang-javascript prettyprint-override""><code>widget.parent.visible = false;
</code></pre>
",454137,,,,,2018-06-15T16:14:25.880,,,,0,,,,CC BY-SA 4.0
50879473,2,,50876280,2018-06-15T16:23:25.460,,1,,"<p>There is high probability that user will leave the app by the time when job is done, so you can consider notifying user by email with job result. For patient users you can show <a href=""https://developers.google.com/appmaker/ui/popups#snackbar"" rel=""nofollow noreferrer"">snackbar popup</a>:</p>

<pre class=""lang-javascript prettyprint-override""><code>google.script.run
  .withSuccessHandler(function() {
    // set snackbar success text
    app.popups.Snackbar.visible = true;
  })
  .withFailureHandler(function(error) {
    // set snackbar error text
    app.popups.Snackbar.visible = true;
  })
  .doLooongJob();
</code></pre>

<p>It seems that this article by material design appears to be relevant - <a href=""https://material.io/design/communication/confirmation-acknowledgement.html#acknowledgement"" rel=""nofollow noreferrer"">https://material.io/design/communication/confirmation-acknowledgement.html#acknowledgement</a></p>
",454137,,454137,,2019-04-09T22:38:10.463,2019-04-09T22:38:10.463,,,,0,,,,CC BY-SA 4.0
50879628,2,,50877966,2018-06-15T16:35:18.260,,0,,"<p>Another possible alternative to Google Forms with some <a href=""https://developers.google.com/apps-script/reference/script/form-trigger-builder"" rel=""nofollow noreferrer"">configured triggers</a> will be public stand alone web app that will gather data from end users and push it to the same DB as App Maker deployment. However, this options seems to be way more labor intensive.</p>
",454137,,,,,2018-06-15T16:35:18.260,,,,0,,,,CC BY-SA 4.0
50883752,2,,50882936,2018-06-15T23:22:10.823,,2,,"<p>You can do it either by direct interaction with Snackbar's children widgets or by binding them to <a href=""https://developers.google.com/appmaker/ui/binding#custom_properties"" rel=""nofollow noreferrer"">Custom Properties</a>:</p>

<pre class=""lang-javascript prettyprint-override""><code>// option 1
app.popups.Snackbar.descendants.SnackbarText.text = message;

// option 2
app.popups.Snackbar.properties.Text = message;

app.popups.Snackbar.visible = true;
</code></pre>

<p>You can see first option implementation sample here - <a href=""https://developers.google.com/appmaker/samples/jdbc/"" rel=""nofollow noreferrer"">https://developers.google.com/appmaker/samples/jdbc/</a></p>
",454137,,,,,2018-06-15T23:22:10.823,,,,0,,,,CC BY-SA 4.0
50884723,2,,45507738,2018-06-16T03:36:35.490,,0,,"<p>In Your <code>production.rb</code> at the end of the file add : </p>

<pre><code>ActionMailer::Base.smtp_settings = {  
  :address              =&gt; 'smtp.zoho.com',  
  :port                 =&gt; 587, # change to 465 if using ssl 
  :domain               =&gt; 'zoho.com', # if you have no domain  
  :user_name            =&gt; 'YourUsername@zoho.com',  
  :password             =&gt; 'YourPassword',  
  :authentication       =&gt; 'plain',  # change to ssl or tls as required
  :enable_starttls_auto =&gt; true,
  :openssl_verify_mode =&gt; 'none'
}
</code></pre>

<ul>
<li>Add the same code above to your <code>setup_mail.rb</code> file. </li>
</ul>
",2291788,,,,,2018-06-16T03:36:35.490,,,,0,,,,CC BY-SA 4.0
50907174,2,,50882936,2018-06-18T10:13:53.887,,0,,"<p>You can create one Snackbar page. In that Page you should have Textbox at the bottom. You can bind that Textbox's value to custom function like <code>getNotificationText();</code> 
<a href=""https://i.stack.imgur.com/nHT6T.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/nHT6T.jpg"" alt=""Bind getNotificationText() function""></a></p>

<p>In the client script right the following code in the common script.</p>

<pre><code>//Client script
var notificationText='';
function setNotificationText(text)
{
  notificationText=text;
}
function getNotificationText()
{
  return notificationText;
}
</code></pre>

<p>Once you do this, you can write following lines from your different methods to display message.</p>

<pre><code>//Client script
setNotificationText('Your message.');
app.popups.Snackbar.visible = true; 
</code></pre>
",1423927,,,,,2018-06-18T10:13:53.887,,,,0,,,,CC BY-SA 4.0
50914096,2,,50903007,2018-06-18T16:46:05.997,,1,,"<p>You made a right first step. App Maker creates its project files in Drive and you can share them like any other files with your colleagues.</p>

<p>The biggest difference with AM projects is that you can grant edit permissions only to people from your domain. Everybody outside the domain will be able only to view the app.</p>

<p>Another AM peculiarity that worth mentioning is that deployments ownership could not be transferred or shared (only deployment's owner can republish it), but deployment owner cannot delete the deployment (only project's owner can delete deployments).</p>

<p>You can find more details by following the link - <a href=""https://developers.google.com/appmaker/security/secure-your-app"" rel=""nofollow noreferrer"">https://developers.google.com/appmaker/security/secure-your-app</a></p>
",454137,,,,,2018-06-18T16:46:05.997,,,,0,,,,CC BY-SA 4.0
50936866,2,,50936643,2018-06-19T20:59:18.967,,3,,"<p>Because server calls are asynchronous. In order to handle server response you need to pass callback. Here is a snippet from <a href=""https://developers.google.com/apps-script/guides/html/reference/run#withsuccesshandlerfunction"" rel=""nofollow noreferrer"">Apps Script docs</a>:</p>

<pre class=""lang-javascript prettyprint-override""><code>function onSuccess(numUnread) {
  console.log(numUnread);
}

google.script.run.withSuccessHandler(onSuccess)
    .getUnreadEmails();
</code></pre>

<p>Just in case AMs docs interpretation of the same thing - <a href=""https://developers.google.com/appmaker/scripting/client#call_a_server_script"" rel=""nofollow noreferrer"">https://developers.google.com/appmaker/scripting/client#call_a_server_script</a></p>
",454137,,,,,2018-06-19T20:59:18.967,,,,0,,,,CC BY-SA 4.0
50937063,2,,50932709,2018-06-19T21:16:34.737,,0,,"<p>Have you tried re-loading the related items using the item._load method? Perhaps that can force a reload of the current item's related items. </p>

<p>See here: </p>

<p><a href=""https://developers.google.com/appmaker/scripting/api/client#Record"" rel=""nofollow noreferrer"">https://developers.google.com/appmaker/scripting/api/client#Record</a></p>

<p>_load(
  callback:Function)</p>

<p>This is also used in the Project Tracker template app to load an item's history (EditItem client scripts line 100). See here: <a href=""https://developers.google.com/appmaker/templates/project-tracker/"" rel=""nofollow noreferrer"">https://developers.google.com/appmaker/templates/project-tracker/</a></p>
",9517124,,,,,2018-06-19T21:16:34.737,,,,2,,,,CC BY-SA 4.0
50973720,2,,50973150,2018-06-21T16:46:02.077,,0,,"<p>Nope, it is not possible. You can find more details in App Maker documentation:
<a href=""https://developers.google.com/appmaker/deployment#application_publishing"" rel=""nofollow noreferrer"">https://developers.google.com/appmaker/deployment#application_publishing</a></p>
",454137,,,,,2018-06-21T16:46:02.077,,,,0,,,,CC BY-SA 4.0
50977765,2,,50977178,2018-06-21T21:39:08.290,,1,,"<p>You probably have to break your csv into smaller chunks. Also, if the number of fields in the csv file is in excess of 2 million cells then you have another problem on your hands since a google sheet's max cell count is 2 million.</p>

<p>Google Sheets are not designed to handle large databases so you may have to look into using an alternative solution; if you plan on keeping your dev stack under Google's Cloud platform you can try Big Query, Cloud SQL, Cloud Datastore or Cloud Firestore. </p>
",6586255,,,,,2018-06-21T21:39:08.290,,,,2,,,,CC BY-SA 4.0
51001395,2,,51000955,2018-06-23T12:59:33.660,,3,,"<p>You can't have two, but you can combine them, like this:</p>

<pre><code>v=spf1 ip4:91.82.206.0/24 ip4:91.83.103.0/24 mx a include:zoho.com ~all
</code></pre>

<p>It's best practice to put literal IPs first as they are the fastest for receivers to check.</p>
",333340,,,,,2018-06-23T12:59:33.660,,,,0,,,,CC BY-SA 4.0
51034708,2,,51032451,2018-06-26T04:03:35.380,,3,,"<p>You want to convert the large CSV file to the split Spreadsheet. If my understanding is correct, how about this workaround?</p>

<h2>Issues and workarounds for this situation :</h2>

<ol>
<li><p>When such large CSV file is converted to Spreadsheet, it cannot directly convert to Spreadsheet, because of both the total number of cells and the size of file. And also when the large file is tried to split, it cannot do it because the blob which can be used at GAS is less than 50 MB (52,428,800 bytes).</p>

<ul>
<li>In order to split such large file, it uses <a href=""https://developers.google.com/drive/api/v3/manage-downloads#partial_download"" rel=""nofollow noreferrer"">""Partial download""</a> of files.get in Drive API.</li>
</ul></li>
<li><p>In my environment, when a CSV file with the size of 100 MB is used for this sample script, when the file is split by 10 MB, about 65 seconds was required to convert a chunk to Spreadsheet. In this case, when the CSV file is completely converted, it is considered that it will be over the limitation time (6 min) for executing GAS.</p>

<ul>
<li>In order to avoid this, it is required to implement the resumable conversion from the large CSV-file to several spreadsheets.</li>
</ul></li>
</ol>

<h2>Prepare :</h2>

<p>In order to use this sample script, please enable Drive API at Advanced Google Services and API console.</p>

<h3>Enable Drive API v2 at Advanced Google Services</h3>

<ul>
<li>On script editor

<ul>
<li>Resources -> Advanced Google Services</li>
<li>Turn on Drive API v2</li>
</ul></li>
</ul>

<h3><a href=""https://console.cloud.google.com/apis/library/drive.googleapis.com/"" rel=""nofollow noreferrer"">Enable Drive API at API console</a></h3>

<ul>
<li>On script editor

<ul>
<li>Resources -> Cloud Platform project</li>
<li>View API console</li>
<li>At Getting started, click Enable APIs and get credentials like keys.</li>
<li>At left side, click Library.</li>
<li>At Search for APIs &amp; services, input ""Drive"". And click Drive API.</li>
<li>Click Enable button.</li>
<li>If API has already been enabled, please don't turn off.</li>
</ul></li>
</ul>

<h2>Sample script :</h2>

<pre><code>function createSplitSpreadsheet(obj) {
  var accessToken = ScriptApp.getOAuthToken();
  var baseUrl = ""https://www.googleapis.com/drive/v3/files/"";

  // Retrieve file size.
  var url1 = baseUrl + obj.fileId + ""?fields=size"";
  var params1 = {
    method: ""get"",
    headers: {Authorization: ""Bearer "" + accessToken},
  };
  var fileSize = Number(JSON.parse(UrlFetchApp.fetch(url1, {headers: {Authorization: ""Bearer "" + accessToken}}).getContentText()).size);

  // Calculate number of output files.
  if (obj.files == null) {
    obj.number = 1;
    obj.start = 0;
  }
  var start = obj.start;
  var end = start + obj.chunk;
  var useFileSize = fileSize - start;
  f = Math.floor(useFileSize / obj.chunk);
  f = useFileSize % obj.chunk &gt; 0 ? f + 1 : f;
  if (f &lt; obj.files || obj.files == null) {
    obj.files = f;
  }

  // Split large file by chunk size (bytes).
  var url2 = baseUrl + obj.fileId + ""?alt=media"";
  var i;
  for (i = 0; i &lt; obj.files; i++) {
    var params = {
      method: ""get"",
      headers: {
        Authorization: ""Bearer "" + accessToken,
        Range: ""bytes="" + start + ""-"" + end,
      },
    };
    var res = UrlFetchApp.fetch(url2, params).getContentText();
    var e = res.lastIndexOf(""\n"");
    start += e + 1;
    end = start + obj.chunk;
    Drive.Files.insert(
      {mimeType: MimeType.GOOGLE_SHEETS, title: obj.fileName + (i + obj.number)},
      Utilities.newBlob(res.substr(0, e), MimeType.CSV)
    );
  }

  // Return next start value if there is a next chunk for the resume.
  if (start &lt; fileSize) {
    return {nextStart: start, nextNumber: i + obj.number};
  } else {
    return null;
  }
}

// Please run this function.
function main() {
    var obj = {
        fileId: ""#####"", // File ID of the large CSV file.
        chunk: 10485760, // 10MB Please modify this for your situation.
        files: 3, // Please input the number of files you want to convert.
        start: 0,
        fileName: ""sample"",
        number: 1, // Counter of output files. Please input this as a next number.
    };
    var nextStart = createSplitSpreadsheet(obj);
    Logger.log(nextStart);
}
</code></pre>

<h2>Usage :</h2>

<p>When you use this, please modify <code>obj</code> in <code>main()</code> for your situation, and run <code>main()</code>. A sample case is as follows.</p>

<p>It supposes as follows.</p>

<ul>
<li>You want to convert the CSV file with the size of 100 MB to 10 spreadsheets.</li>
<li>Size of one chunk is 10 MB.</li>
<li>CSV file is processed by every 3.</li>
</ul>

<p>In this sample case, each <code>obj</code> is as follows. Please input each <code>obj</code> at each run.</p>

<ol>
<li><code>var obj = {fileId: ""#####"", chunk: 10485760, files: 3, start: 0, fileName: ""sample"", number: 1}</code>

<ul>
<li><code>{""nextStart"": ### nextStart2 ###, ""nextNumber"": 4}</code> is returned from <code>createSplitSpreadsheet()</code>.</li>
</ul></li>
<li><code>var obj = {fileId: ""#####"", chunk: 10485760, files: 3, start: ### nextStart2 ###, fileName: ""sample"", number: 4}</code>

<ul>
<li><code>{""nextStart"": ### nextStart3 ###, ""nextNumber"": 7}</code> is returned from <code>createSplitSpreadsheet()</code>.</li>
</ul></li>
<li><code>var obj = {fileId: ""#####"", chunk: 10485760, files: 3, start: ### nextStart3 ###, fileName: ""sample"", number: 7}</code>

<ul>
<li><code>{""nextStart"": ### nextStart4 ###, ""nextNumber"": 10}</code> is returned from <code>createSplitSpreadsheet()</code>.</li>
</ul></li>
<li><code>var obj = {fileId: ""#####"", chunk: 10485760, files: 3, start: ### nextStart4 ###, fileName: ""sample"", number: 10}</code>

<ul>
<li><code>null</code> is returned from <code>createSplitSpreadsheet()</code>.</li>
</ul></li>
</ol>

<p>By this flow, 10 spreadsheets are created from the CSV file with the size of 100 MB.</p>

<p>If <code>null</code> is used for <code>files</code> in <code>obj</code>, <code>files</code> is automatically calculated. But in this case, the limitation time for executing GAS may be over. Please be careful this.</p>

<h3>References :</h3>

<ul>
<li><a href=""https://developers.google.com/drive/api/v3/manage-downloads#partial_download"" rel=""nofollow noreferrer"">Partial download</a></li>
<li><a href=""https://developers.google.com/apps-script/guides/services/advanced"" rel=""nofollow noreferrer"">Advanced Google Services</a></li>
<li><a href=""https://developers.google.com/drive/v2/reference/"" rel=""nofollow noreferrer"">Drive API</a></li>
</ul>

<p>If this was not what you want, I'm sorry.</p>
",7108653,,,,,2018-06-26T04:03:35.380,,,,0,,,,CC BY-SA 4.0
51036241,2,,51024525,2018-06-26T06:31:46.703,,1,,"<p>I don't think so there's any graceful way to handle permission failures. On a second thought users should not see the Menu/Links which they don't have access to. So they don't accidentally click on that. Can you rework your use case in which users are accessing Links so that they won't have option to click on the link which they don't have access.</p>

<p>For your second point you can have the following code in your server script to check users roles. This should work for API end point as well.</p>

<pre><code>//server script
function checkRole() {
 if (app.getActiveUserRoles().indexOf(app.roles.REPLACE) === -1) {
    throw new Error('Only users with XXX role can perform this action.');
  }
}
</code></pre>
",1423927,,,,,2018-06-26T06:31:46.703,,,,0,,,,CC BY-SA 4.0
51036992,2,,51018281,2018-06-26T07:16:19.750,,1,,"<p>You need to create Calculated Data Source. You can refer <a href=""https://developers.google.com/appmaker/samples/calculated-model/"" rel=""nofollow noreferrer"">this</a> sample.</p>

<p>On a high Level </p>

<ol>
<li>Add data source in Appmaker.</li>
<li>Select Calculated, provide Name and Create the data source.</li>
</ol>

<p>Once your Calculated Model is in place. Add fields as per need basis. e.g. If you want to store Sum of two fields, create one Integer field in Calculated Model. Here's how your calculated data model will look like.</p>

<p><a href=""https://i.stack.imgur.com/1zbzu.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/1zbzu.png"" alt=""Sample""></a></p>

<p>Now go to Second Tab which is ""Datasources"". Click on the Data Model name there. You should see an option to write server side script.<a href=""https://i.stack.imgur.com/KZKN2.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/KZKN2.png"" alt=""Sample2""></a></p>

<p>Here you should write your logic for combining your data sources. I can provide you one sample to achieve this.</p>

<pre><code>//server script
var calculatedModelRecords = [];
var recordsByStatus = {};
var allRecord = app.models.Request.newQuery().run(); //your existing data source.


for (var i = 0; i &lt; allRecord.length; i++) {
     var record = allRecord[i];
    var draftRecord = app.models.TAT.newRecord(); //new data source 
    draftRecord.CreatedOn = record.CreatedOn;
    draftRecord.DocumentName = record.DocumentName;
    draftRecord.DueDate = record.DueDate;
    draftRecord.DaysPerStage = record.DaysPerStage;  
    draftRecord.Status = record.Status;  
  calculatedModelRecords.push(draftRecord);    
}

return calculatedModelRecords;
</code></pre>
",1423927,,,,,2018-06-26T07:16:19.750,,,,1,,,,CC BY-SA 4.0
51053824,2,,51050661,2018-06-27T02:43:04.157,,1,,"<p>If you wanted to do it through a metadata deployment, your only option would be to delete the old class and create a new one. </p>

<p>In the ui (Setup > Develop > Apex Classes), you can change the class name, but it won't change any of the references, so if you don't manually change all references to the class, you might start getting errors that say: </p>

<blockquote>
  <p>Dependent class is invalid and needs recompilation</p>
</blockquote>

<p>Renaming a class in the ui will associate a different name with the same salesforce id for the class, so there is a subtle difference between that and deleting and creating a new class.</p>
",4921099,,,,,2018-06-27T02:43:04.157,,,,0,,,,CC BY-SA 4.0
51054468,2,,51028474,2018-06-27T04:17:03.307,,0,,"<p>The travel approval template from Google should give you what you need. As you can see in the template, it uses a client script in the binding expression to format dates on the dashboard into ISO format.</p>
",9443995,,,,,2018-06-27T04:17:03.307,,,,0,,,,CC BY-SA 4.0
51054486,2,,51016243,2018-06-27T04:20:10.170,,0,,"<p>funny thing ... I had the same question a couple of months ago. I think you will find Pavel's solution on this very interesting. You can find it <a href=""https://stackoverflow.com/questions/49506812/adaptive-user-management"">here</a>.</p>
",9443995,,,,,2018-06-27T04:20:10.170,,,,0,,,,CC BY-SA 4.0
51064069,2,,51056684,2018-06-27T13:28:34.750,,1,,"<p>You can use the ""Two options"" data type, and it will be represented as a toggle control in PowerApps.</p>

<p><a href=""https://i.stack.imgur.com/h5Vz4.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/h5Vz4.png"" alt=""enter image description here""></a></p>
",751090,,,,,2018-06-27T13:28:34.750,,,,0,,,,CC BY-SA 4.0
51072659,2,,51072576,2018-06-27T23:16:36.920,,1,,"<p>Figured it out. You need to get the concretecomponent and dig in through that to get the value.</p>

<pre><code>component.getConcreteComponent().getElements()
</code></pre>

<p>will return the base div. There is also a getElement() method to get a specific element.</p>
",1679482,,,,,2018-06-27T23:16:36.920,,,,0,,,,CC BY-SA 4.0
51083854,2,,51076243,2018-06-28T13:13:53.530,,0,,"<p>Not in a generic way. If you have an object that is set to a variable, like below:</p>

<pre><code>Set(obj, { Name: ""John Doe"", Age: 33 })
</code></pre>

<p>Then you can use the <a href=""https://docs.microsoft.com/powerapps/maker/canvas-apps/functions/operators"" rel=""nofollow noreferrer"">&amp; operator</a> or the <a href=""https://docs.microsoft.com/powerapps/maker/canvas-apps/functions/function-concatenate"" rel=""nofollow noreferrer"">Concatenate function</a> to create a string from that object:</p>

<pre><code>Concatenate(
    obj.Name,
    "" - "",
    obj.Age
)
</code></pre>

<p>You can also see the value of the variables in the View -> Variables menu on the ribbon.</p>

<p>If you believe that this is a feature that should be supported, consider creating a new item in the <a href=""https://aka.ms/powerapps-ideas"" rel=""nofollow noreferrer"">PowerApps Ideas board</a>.</p>
",751090,,,,,2018-06-28T13:13:53.530,,,,1,,,,CC BY-SA 4.0
51086254,2,,51043227,2018-06-28T15:08:43.547,,0,,"<p>I had to make some assumptions in regards to your data setup, but here is my best attempt at answering your question. Most likely the Model Security setup should help you accomplish what you want to do, however to set this up you need to use the 'Advanced' option under model security. For your Contracts model set the 'Load' option to 'Owner or Roles', the field option you would need to choose is 'Advanced' and that will give you the option to set your field email to related models email field option. For this to work your Manager model needs to have a 'Manager Email' field.</p>

<p>Assumptions made:</p>

<ol>
<li>3 models, Managers, Employees, and Contracts.</li>
<li>Managers model has an email field and Employees model has an email field.</li>
<li>Relations are as follows: Managers(one) - Employees(many) and Employees(one) - Contracts(many).</li>
</ol>

<p>See the attached screenshots:
<a href=""https://i.stack.imgur.com/QI0v5.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/QI0v5.png"" alt=""Model Field Advanced Option""></a></p>

<p><a href=""https://i.stack.imgur.com/JfGb9.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/JfGb9.png"" alt=""Model Security for relations""></a></p>
",5322594,,,,,2018-06-28T15:08:43.547,,,,2,,,,CC BY-SA 4.0
51086519,2,,37837215,2018-06-28T15:22:12.970,,0,,"<p>I faced similar issues , then we used this event in the controller to resize the div:</p>

<pre><code>$A.get(""e.ui:updateSize"").fire();
</code></pre>

<p>This was later deprecated by salesforce then we wrapped the div which is expanding / collapsing:</p>

<pre><code>&lt;ui:scrollerWrapper &gt;
// Add your &lt;div&gt;
&lt;/ui:scrollerWrapper&gt;
</code></pre>
",10006407,,1824274,,2018-06-28T15:41:08.060,2018-06-28T15:41:08.060,,,,0,,,,CC BY-SA 4.0
51086855,2,,46067552,2018-06-28T15:41:00.703,,0,,"<p>You can ask the developers to provide an id to the lightning component using  aura:id
Then the dynamic id won't be generated.</p>
",10006407,,,,,2018-06-28T15:41:00.703,,,,0,,,,CC BY-SA 4.0
51087668,2,,10215293,2018-06-28T16:29:35.387,,0,,"<p>I have implemented similar thing using a custom console component , there you can add a visual-force page and add a button on it ""Change Status"". Once user clicks it get who is the logged in user .
<code>String userid = UserInfo.getUserId()</code> 
rest is the simple logic to change the status on User record on the page controller.</p>
",10006407,,,,,2018-06-28T16:29:35.387,,,,0,,,,CC BY-SA 4.0
51096507,2,,51092787,2018-06-29T07:31:10.110,,2,,"<p>What does your browser debug show? Your svgs have <code>&lt;use&gt;</code> tags with relative urls. These will be resolved by the browser, and it's likely that they're not pointing to where you think. Your browser network tab should tell you what's going on?</p>
",1585345,,1585345,,2018-06-29T22:31:50.420,2018-06-29T22:31:50.420,,,,2,,,,CC BY-SA 4.0
51103924,2,,51086790,2018-06-29T14:26:13.200,,0,,"<p>The difference between ""import single model"" and ""import all models and relations"" modes that ""import single model"" doesn't import relations, instead it expects that all columns in your spreadsheet are fields of a model. You can try to use ""import all models and relations"" mode with a spreadsheet where is all other (except of SonM) spreadsheets tabs don't contain data.</p>
",7243694,,,,,2018-06-29T14:26:13.200,,,,0,,,,CC BY-SA 4.0
51105127,2,,51104084,2018-06-29T15:32:46.143,,1,,"<p>There are a few ways where this can be accomplished. The first is to pass the item as a variable to the third screen: just like when you navigated from the first screen to the second screen you passed the selection:</p>

<pre><code>Navigate(SecondScreen, Fade, { Variable: ThisItem })
</code></pre>

<p>You can do the same when navigating from the second to the third screen:</p>

<pre><code>Navigate(ThirdScreen, Fade, { Variable: Variable })
</code></pre>

<p>Notice that the name of the context variable in the second screen is <code>Variable</code> (as it was defined in the <code>Navigate</code> function, so you would use that name as the value of the variable to pass to the third screen.</p>

<p>Another option is to define the selection as a <a href=""https://docs.microsoft.com/powerapps/maker/canvas-apps/working-with-variables"" rel=""nofollow noreferrer"">global variable</a>, which can be accessed via multiple screens. In this case, you would replace the current OnSelect expression in your gallery with the following:</p>

<pre><code>Set(Variable, ThisItem); Navigate(SecondScreen, Fade)
</code></pre>

<p>That makes <code>Variable</code> a global variable that can be accessed in any screen of the app, including the third one for more details.</p>

<p>Yet another option is not to use variables, but instead rely on the <code>Selected</code> property of the gallery to access the properties of the selected item. For example, in the second screen where you currently have <code>Variable.PropertyName</code>, you would use <code>GalleryName.Selected.PropertyName</code>. You can access controls from any screen in the app, so this expression would also work in the third screen.</p>
",751090,,,,,2018-06-29T15:32:46.143,,,,0,,,,CC BY-SA 4.0
51106211,2,,50764255,2018-06-29T16:43:46.323,,0,,"<p>As @Pavel Shkleinik send to me this is possible using :params in the query of calculated_sql.
Example:
or  (c.phone like concat(CONCAT(""%"", ifnull(:concatAll,''), ""%"")))
and you put concatAll as a string parameter on datasource page.</p>

<p>Regards</p>
",4663651,,,,,2018-06-29T16:43:46.323,,,,0,,,,CC BY-SA 4.0
51124401,2,,45672938,2018-07-01T14:57:15.820,,0,,"<p>for neophytes like me</p>

<p><strong>1) Terminology</strong></p>

<p>Screen1 = ""Login screen""</p>

<p>Screen2 =  ""Another screen""</p>

<p>On screen on there are two TextInput boxes:</p>

<p>username is labeled TextInput1</p>

<p>password is labeled TextInput2</p>

<p><strong>2) Create button (or icon) on Screen1</strong></p>

<p><strong>3) Edit the OnSelect of the button with a Navigate formula:</strong></p>

<p>Navigate(Screen2, ScreenTransition.Fade,({PassUsername:TextInput1.Text,PassPassword:TextInput2.Text})</p>

<p><strong>4) Create two labels on Screen2</strong></p>

<p>Set Default for one Label to PassUsername</p>

<p>Set Default for second Label PassPassword</p>

<p>Bathe in your success</p>
",2245642,,,,,2018-07-01T14:57:15.820,,,,0,,,,CC BY-SA 4.0
51127805,2,,51069295,2018-07-01T23:52:50.757,,0,,"<p>If I understand correctly, you would like to save what's currently in EditForm1 to a local collection and upon receiving internet connection again, you'd like to submit the form again.</p>

<p>You'll want to use a condition to save data that's currently in the form if you're connected to the internet otherwise collect it into a temporary collection.</p>

<pre><code>If(ToggleIsConnected.Value,
    //If you are connected to the internet, then write the data to the database.
    SubmitForm(Form1),

    //If you are NOT connected to the internet, then write the data to a temporary collection to be written later.
    Collect(temporary,
        {id: Max(temporary,id)+1,
            column1: InputColumn1.Text,
            column2: InputColumn2.Text
        }
    );
    SaveData(temporary,""temporary"")
)
</code></pre>

<p>You can use a Toggle to check the internet connectivity. In the event that you had lost connection, saved data locally, and regained connectivity, the toggle will trigger on and perform the OnCheck actions automatically:</p>

<pre><code>If(!IsEmpty(temporary),
    // If the connection returns and there are records to be written, 
    // then perform these actions:
    ForAll(temporary,
        // For each of the records in the temporary collection, 
        // save their data to a new row in the connected datasource.

        // If writing was successful, copy it to a collection called 'success' 
        // to identify it.
        Collect(success,
            {id: id,
                Record:                     
                    Patch(datasource,Defaults(datasource),
                        {column1: column1,
                            column2: column2
                        }
                    )
            }
        )
    );

    If(IsEmpty(Errors(datasource)),
        // If there are no errors with the datasource, 
        // go ahead and clear the entire temporary collection since you're writing.
        Clear(temporary),

        // Otherwise if there is an error, remove only the records that were successful. 
        // Then clear the successful records.
        // Keep records that had an error so they could be attempted later.
        Remove(temporary,Filter(temporary,id exactin Filter(success,!IsBlank(Record)).id));
        Clear(success)
    )
)
</code></pre>

<p>Note that here, I'm using Patch() to save what was in the temporary collection. I am not able to use SubmitForm unless I populate a form.</p>

<p>There's some more steps involved to implement this further. Please see my video on this topic for more granular details:
<a href=""https://www.youtube.com/watch?v=j30xOM5OmRE"" rel=""nofollow noreferrer"">https://www.youtube.com/watch?v=j30xOM5OmRE</a></p>
",9825064,,,,,2018-07-01T23:52:50.757,,,,0,,,,CC BY-SA 4.0
51127874,2,,50819321,2018-07-02T00:08:31.910,,0,,"<p>I use a similar mechanic in my apps, so I can help you with this. Can you let me know what you have set the Default property of AgreeCheckbox to?</p>
",9825064,,,,,2018-07-02T00:08:31.910,,,,0,,,,CC BY-SA 4.0
